X,Y
0.210330,0.335000
0.536540,0.162876
0.458763,0.377559
0.485371,0.842202
0.279718,0.677066
0.155505,0.940568
0.657429,0.190737
0.545918,0.327836
0.547324,0.378509
0.027984,0.589898
0.046887,0.549960
0.932805,0.759922
0.213954,0.051519
0.779000,0.685175
0.323885,0.808349
0.703835,0.562066
0.710874,0.164936
0.730368,0.630715
0.510181,0.186862
0.166060,0.358971
0.061471,0.428537
0.725235,0.789773
0.767995,0.368621
0.849141,0.532790
0.105392,0.457358
0.871933,0.719771
0.872879,0.599277
0.705202,0.109072
0.819552,0.342204
0.480574,0.791806
0.740740,0.510838
0.561870,0.913657
0.359419,0.129998
0.759763,0.788688
0.600096,0.863437
0.807576,0.692933
0.342902,0.702455
0.804393,0.567095
0.325824,0.286157
0.252535,0.472796
0.461241,0.114590
0.097766,0.403002
0.665469,0.724199
0.921805,0.788764
0.501093,0.526473
0.608603,0.808000
0.817223,0.934215
0.921746,0.913099
0.650961,0.347675
0.503089,0.786084
0.448045,0.322744
0.173909,0.994513
0.129799,0.563758
0.986031,0.556889
0.174773,0.088762
0.334458,0.360617
0.528904,0.258289
0.153771,0.739741
0.833005,0.880508
0.459659,0.955369
0.066074,0.517326
0.472916,0.340607
0.772204,0.041874
0.333509,0.835535
0.757207,0.655015
0.169559,0.563633
0.149284,0.199511
0.412304,0.512207
0.013086,0.736395
0.548450,0.650740
0.400073,0.877048
0.119619,0.289567
0.761369,0.487339
0.077492,0.248468
0.232487,0.278483
0.343311,0.619971
0.780182,0.806156
0.300874,0.853423
0.284271,0.592117
0.605881,0.368462
0.030950,0.633523
0.477765,0.398350
0.326963,0.493261
0.228320,0.355391
0.920343,0.885441
0.999664,0.937747
0.368558,0.961504
0.278534,0.325365
0.056142,0.617627
0.406695,0.060953
0.226465,0.672072
0.924052,0.726555
0.451403,0.169249
0.669788,0.488593
0.660781,0.619297
0.270066,0.729295
0.154355,0.646054
0.220828,0.765680
0.002630,0.733713
0.887482,0.926012
0.674508,0.499100
0.483625,0.640350
0.097936,0.135802
0.800491,0.676999
0.779432,0.258765
0.081919,0.709887
0.590886,0.192741
0.307508,0.320680
0.393817,0.292361
0.229096,0.671755
0.636688,0.875293
0.630084,0.653189
0.278525,0.498147
0.790390,0.811229
0.961918,0.724284
0.033604,0.393547
0.105630,0.857266
0.730318,0.527612
0.094908,0.719154
0.304487,0.385950
0.923076,0.340185
0.730988,0.938656
0.833884,0.716818
0.804300,0.229835
0.387317,0.910165
0.163791,0.828617
0.429608,0.243424
0.081475,0.699707
0.094228,0.611390
0.837902,0.370485
0.159257,0.254185
0.903324,0.834101
0.781835,0.387365
0.863558,0.672383
0.330675,0.922831
0.892501,0.457108
0.943568,0.814234
0.369670,0.603257
0.664792,0.540658
0.426699,0.646535
0.770266,0.559700
0.362881,0.835003
0.747785,0.587887
0.438588,0.497993
0.740853,0.530357
0.625161,0.031537
0.295602,0.154744
0.230485,0.507215
0.809706,0.196853
0.448943,0.809531
0.292025,0.668209
0.113372,0.098391
0.709391,0.277626
0.380001,0.626664
0.571220,0.235142
0.629377,0.350651
0.331995,0.145971
0.195671,0.366100
0.856811,0.910253
0.038496,0.255640
0.968106,0.852189
0.472367,0.798118
0.461931,0.016654
0.103062,0.890912
0.731899,0.871975
0.697559,0.031695
0.174371,0.532178
0.103362,0.261836
0.658451,0.705716
0.954659,0.630936
0.360398,0.035380
0.469007,0.389582
0.326136,0.084992
0.567337,0.065175
0.543579,0.808929
0.767141,0.468379
0.871489,0.298955
0.123889,0.740764
0.213480,0.664415
0.662432,0.135091
0.527776,0.966267
0.302168,0.115361
0.915791,0.791656
0.367907,0.331915
0.692871,0.768224
0.534181,0.565303
0.378552,0.107525
0.243780,0.712768
0.572968,0.487854
0.858691,0.579546
0.951047,0.604973
0.863873,0.272846
0.165896,0.197478
0.850721,0.665076
0.740495,0.956678
0.172530,0.060905
0.803137,0.805161
0.285686,0.153461
0.027476,0.238254
0.026221,0.130511
0.303660,0.441102
0.110866,0.883123
0.581412,0.246320
0.612894,0.404537
0.427032,0.617822
0.966437,0.528388
0.885037,0.909440
0.253103,0.294544
0.073112,0.356710
0.763495,0.746970
0.653009,0.590040
0.237670,0.221843
0.650058,0.619807
0.392247,0.880640
0.853143,0.900700
0.661519,0.967877
0.397906,0.278570
0.211102,0.785991
0.256495,0.318431
0.183341,0.199301
0.643323,0.549177
0.333807,0.545625
0.559660,0.633986
0.236043,0.753007
0.176516,0.075133
0.112561,0.358595
0.048661,0.133125
0.105739,0.581441
0.549258,0.353986
0.727551,0.306392
0.315538,0.879794
0.375587,0.612378
0.312397,0.464125
0.966415,0.668482
0.246146,0.824811
0.721232,0.305617
0.532454,0.461782
0.815237,0.536261
0.748605,0.444775
0.557326,0.799161
0.714574,0.165623
0.694714,0.045879
0.461913,0.609282
0.497096,0.207400
0.590921,0.932052
0.910007,0.131012
0.948420,0.315831
0.728274,0.607415
0.083049,0.690939
0.683463,0.655348
0.932582,0.239533
0.100797,0.555197
0.816060,0.658996
0.807432,0.791971
0.650844,0.772281
0.633529,0.020255
0.083176,0.628610
0.932350,0.853719
0.163175,0.599263
0.542146,0.443912
0.317816,0.223217
0.171913,0.486015
0.748047,0.244238
0.802753,0.595295
0.162981,0.546887
0.545446,0.318217
0.218160,0.780309
0.949727,0.065754
0.764493,0.633929
0.195988,0.269827
0.660967,0.775035
0.356866,0.705440
0.245594,0.287614
0.110921,0.339889
0.649204,0.818887
0.682494,0.684777
0.764583,0.313299
0.081867,0.164639
0.249179,0.775694
0.195839,0.102459
0.109003,0.881146
0.109071,0.531793
0.466779,0.594926
0.722599,0.511123
0.691357,0.472584
0.364725,0.434461
0.068147,0.017447
0.973291,0.203723
0.101595,0.351593
0.975611,0.924969
0.098705,0.203471
0.120629,0.174700
0.539331,0.888437
0.820367,0.287853
0.335680,0.145997
0.958960,0.850779
0.962681,0.073621
0.518512,0.370521
0.506360,0.363215
0.347251,0.245451
0.255178,0.583406
0.269173,0.148085
0.558391,0.951639
0.293662,0.878375
0.056729,0.194714
0.878622,0.175237
0.055938,0.441659
0.579483,0.303416
0.629155,0.218897
0.930636,0.466088
0.515562,0.597142
0.689728,0.174183
0.418326,0.137897
0.596886,0.617013
0.706485,0.424442
0.646706,0.940848
0.501301,0.545585
0.259323,0.887655
0.732508,0.544018
0.060324,0.751143
0.823718,0.910233
0.868219,0.452483
0.717455,0.117790
0.196488,0.170246
0.599528,0.881058
0.702451,0.807106
0.854869,0.874930
0.484585,0.129916
0.662454,0.453238
0.120386,0.068296
0.928555,0.595767
0.594527,0.780196
0.744843,0.777289
0.255100,0.357474
0.332409,0.755417
0.027396,0.979972
0.535366,0.491531
0.964479,0.356994
0.625478,0.232325
0.753458,0.879814
0.561976,0.208392
0.730857,0.053906
0.783263,0.629062
0.910572,0.808631
0.808420,0.576965
0.319402,0.284285
0.525447,0.859301
0.580298,0.616669
0.731995,0.373142
0.562366,0.239498
0.557948,0.393547
0.582503,0.142344
0.943924,0.057937
0.303041,0.711216
0.926982,0.383961
0.437961,0.057401
0.917970,0.768696
0.154872,0.414741
0.274515,0.446773
0.071767,0.227919
0.227998,0.460026
0.239409,0.876934
0.394053,0.491124
0.567086,0.465355
0.776598,0.609750
0.162119,0.197727
0.185799,0.301253
0.199535,0.846224
0.123103,0.725979
0.705624,0.758753
0.187344,0.463392
0.903838,0.401013
0.853128,0.848799
0.611036,0.484704
0.775862,0.916760
0.507936,0.622385
0.911487,0.802811
0.443996,0.918147
0.885821,0.958318
0.118696,0.255162
0.743761,0.451785
0.495099,0.881145
0.444759,0.601713
0.232629,0.375818
0.853905,0.425045
0.399812,0.168777
0.572002,0.039873
0.462255,0.545789
0.899155,0.199906
0.187964,0.452943
0.498003,0.876104
0.599430,0.879600
0.194906,0.605863
0.871892,0.599319
0.867481,0.754513
0.070976,0.024125
0.873641,0.392747
0.371041,0.970880
0.084206,0.692967
0.515842,0.294787
0.230477,0.225978
0.229721,0.327582
0.701100,0.084642
0.740235,0.461194
0.099524,0.737823
0.634036,0.899386
0.682276,0.708265
0.128871,0.518053
0.085535,0.264732
0.081647,0.409238
0.657735,0.712593
0.971422,0.737509
0.988831,0.337789
0.983553,0.805074
0.231819,0.288934
0.315578,0.626298
0.949319,0.521982
0.351580,0.053968
0.662758,0.132472
0.931660,0.608661
0.936497,0.462157
0.284190,0.615665
0.694241,0.155214
0.525537,0.164809
0.991156,0.107457
0.110296,0.558156
0.195947,0.811409
0.657343,0.226072
0.354771,0.694291
0.808318,0.931263
0.914668,0.941304
0.572425,0.914351
0.203755,0.789246
0.653279,0.484762
0.072972,0.111474
0.778025,0.880239
0.530577,0.290927
0.074679,0.474658
0.168875,0.565618
0.428818,0.943903
0.796685,0.512282
0.452564,0.177792
0.210949,0.054594
0.718167,0.607877
0.870631,0.532717
0.878810,0.156694
0.095267,0.694837
0.536647,0.418364
0.724975,0.592574
0.331854,0.518747
0.072693,0.535966
0.550002,0.822628
0.504619,0.074582
0.868800,0.413847
0.986922,0.756287
0.583089,0.132941
0.959606,0.656275
0.101887,0.808426
0.300568,0.490563
0.074834,0.896573
0.689680,0.168408
0.759926,0.283300
0.548067,0.055946
0.042188,0.769267
0.529596,0.801766
0.142337,0.532890
0.210880,0.553658
0.854937,0.441824
0.719543,0.118533
0.017831,0.674689
0.178955,0.913389
0.059679,0.022803
0.412909,0.235593
0.704819,0.758488
0.136777,0.074526
0.121827,0.926421
0.729196,0.688027
0.408467,0.211881
0.621447,0.981009
0.482702,0.915306
0.443480,0.663211
0.383110,0.131897
0.666196,0.456852
0.921627,0.087772
0.868493,0.956339
0.775261,0.243191
0.968926,0.101473
0.876906,0.416749
0.180825,0.588914
0.113416,0.207880
0.091003,0.985978
0.895661,0.793425
0.268875,0.359642
0.422656,0.432886
0.972275,0.101950
0.565329,0.555215
0.528708,0.952444
0.869871,0.555667
0.051544,0.404765
0.451766,0.849453
0.955289,0.699945
0.670356,0.709678
0.710335,0.722431
0.633528,0.458707
0.279643,0.847020
0.930626,0.299647
0.583392,0.875008
0.772138,0.299617
0.053013,0.154179
0.240471,0.782812
0.804094,0.626545
0.757651,0.684323
0.592372,0.906681
0.771981,0.797561
0.403073,0.864445
0.676762,0.226731
0.518478,0.196938
0.903643,0.305276
0.802772,0.345823
0.448881,0.266031
0.132609,0.642838
0.154191,0.524296
0.467207,0.107833
0.751702,0.654556
0.428123,0.633977
0.817416,0.726482
0.986692,0.067213
0.853027,0.948875
0.676965,0.473021
0.935168,0.142834
0.390176,0.918199
0.314282,0.073681
0.648557,0.551934
0.122198,0.779988
0.025570,0.463246
0.853240,0.082450
0.901063,0.919307
0.423007,0.202355
0.102874,0.476367
0.295901,0.592860
0.177248,0.528730
0.465116,0.033493
0.628069,0.642110
0.156312,0.422864
0.522264,0.016294
0.612830,0.281029
0.153663,0.829864
0.537882,0.916743
0.901599,0.610004
0.508148,0.184539
0.140589,0.822234
0.107385,0.297672
0.171053,0.741068
0.436995,0.170279
0.371399,0.009644
0.416682,0.428105
0.667401,0.571435
0.161832,0.314584
0.460339,0.506653
0.530741,0.774206
0.354064,0.186820
0.591498,0.356559
0.254762,0.927185
0.083126,0.701520
0.293734,0.374747
0.626238,0.394214
0.730569,0.737620
0.413173,0.562031
0.707496,0.857445
0.065878,0.166207
0.589707,0.897585
0.460376,0.785002
0.629778,0.649497
0.244248,0.247013
0.969793,0.247748
0.282254,0.180459
0.776151,0.556725
0.103015,0.389148
0.816213,0.516032
0.060512,0.527635
0.350931,0.618568
0.665917,0.287467
0.199972,0.735766
0.220847,0.398503
0.034494,0.205022
0.151165,0.569924
0.684976,0.894701
0.446870,0.754594
0.336618,0.879477
0.661879,0.470070
0.644037,0.706535
0.261350,0.977940
0.620504,0.176604
0.904620,0.517049
0.449788,0.471824
0.436800,0.764194
0.178560,0.478134
0.269545,0.666352
0.625130,0.190272
0.943388,0.670251
0.054368,0.370463
0.282321,0.248409
0.183588,0.076639
0.791835,0.174304
0.649210,0.470328
0.750697,0.710981
0.724210,0.356051
0.733313,0.337417
0.627948,0.744864
0.316207,0.472108
0.291920,0.474994
0.099222,0.254698
0.328325,0.598504
0.541257,0.565375
0.319423,0.541215
0.728295,0.223061
0.171548,0.403665
0.422504,0.777900
0.301056,0.421327
0.540787,0.304431
0.880065,0.877998
0.398996,0.612231
0.019455,0.941085
0.855307,0.812699
0.984249,0.027534
0.125220,0.807659
0.222627,0.951224
0.989124,0.729160
0.831391,0.392474
0.160425,0.776091
0.484028,0.751341
0.081246,0.373469
0.322181,0.857051
0.153289,0.230051
0.056687,0.043624
0.078625,0.889402
0.766976,0.944848
0.077171,0.638757
0.917027,0.534610
0.199172,0.063579
0.587564,0.577518
0.545949,0.177371
0.593541,0.207449
0.197544,0.495426
0.233188,0.463303
0.356607,0.474243
0.527609,0.454977
0.175047,0.924737
0.939459,0.901338
0.427422,0.167320
0.690714,0.045655
0.359825,0.067913
0.703697,0.176166
0.574375,0.833434
0.178315,0.073127
0.421854,0.952256
0.631098,0.187712
0.302977,0.760815
0.686658,0.345034
0.397509,0.595703
0.567380,0.889563
0.601205,0.257887
0.885743,0.133548
0.468558,0.254879
0.919366,0.973464
0.768560,0.642644
0.868803,0.014988
0.887696,0.621765
0.338465,0.542420
0.371179,0.535398
0.061648,0.198110
0.457507,0.896144
0.880923,0.289321
0.740560,0.404807
0.465957,0.603774
0.904307,0.469323
0.387681,0.487801
0.118461,0.276346
0.648716,0.556681
0.149522,0.148578
0.706687,0.272520
0.236705,0.131322
0.061355,0.444681
0.486295,0.923699
0.073186,0.346261
0.332601,0.558204
0.547672,0.187570
0.190100,0.510448
0.453468,0.585653
0.614019,0.492981
0.487523,0.878986
0.656742,0.558675
0.771842,0.362810
0.584215,0.216482
0.238269,0.143944
0.808226,0.111493
0.254233,0.174838
0.382495,0.621061
0.169152,0.941801
0.817170,0.293512
0.763913,0.579779
0.854328,0.428286
0.112426,0.536740
0.737192,0.934088
0.087708,0.368083
0.238747,0.580253
0.944444,0.651290
0.797614,0.692973
0.308484,0.119871
0.145051,0.167970
0.665364,0.686872
0.475805,0.802479
0.826700,0.677882
0.142449,0.840312
0.033560,0.707225
0.709604,0.210599
0.626530,0.803724
0.137866,0.316699
0.504049,0.426565
0.661765,0.254585
0.918683,0.647881
0.345024,0.205908
0.350788,0.944086
0.521322,0.836393
0.968733,0.129181
0.408870,0.861298
0.375685,0.658301
0.736672,0.717045
0.828456,0.977637
0.108799,0.531808
0.025291,0.667358
0.636790,0.393664
0.463204,0.863928
0.640209,0.619328
0.890771,0.498168
0.536028,0.232812
0.571629,0.516401
0.289487,0.506987
0.845445,0.344197
0.123648,0.523704
0.319593,0.064554
0.504945,0.493737
0.367355,0.959521
0.661137,0.690946
0.121926,0.478524
0.216324,0.459447
0.745891,0.305895
0.587495,0.098801
0.630857,0.161353
0.186346,0.399869
0.412137,0.861296
0.445113,0.230489
0.013301,0.364977
0.460885,0.249063
0.090210,0.796166
0.513995,0.887221
0.481959,0.080359
0.111494,0.656234
0.205677,0.939170
0.023722,0.341040
0.899857,0.856081
0.092235,0.611455
0.283161,0.496981
0.024865,0.897336
0.897178,0.698207
0.894728,0.596157
0.282267,0.625872
0.711975,0.333213
0.715133,0.200215
0.593750,0.898290
0.141193,0.836489
0.928695,0.253415
0.942463,0.781043
0.411700,0.593578
0.797948,0.434433
0.440727,0.517371
0.569206,0.413797
0.684727,0.418725
0.791218,0.303368
0.860226,0.156554
0.815728,0.255455
0.683042,0.126282
0.276148,0.430276
0.262553,0.111812
0.083934,0.149585
0.327375,0.105027
0.679926,0.373406
0.086823,0.819664
0.764597,0.502593
0.977048,0.958799
0.722165,0.864061
0.959958,0.664253
0.439907,0.689295
0.542854,0.129633
0.838488,0.360213
0.592474,0.565901
0.451596,0.785805
0.863577,0.450709
0.578584,0.461032
0.272714,0.725908
0.206306,0.370730
0.798113,0.591967
0.757624,0.022375
0.098906,0.903525
0.471594,0.837971
0.793698,0.159501
0.857204,0.127163
0.458014,0.162085
0.678908,0.273908
0.640287,0.051302
0.360193,0.565216
0.084290,0.350483
0.761462,0.682067
0.303105,0.373833
0.905787,0.261658
0.632191,0.652768
0.608794,0.589921
0.827727,0.763240
0.962360,0.794055
0.722546,0.538518
0.148520,0.085514
0.042896,0.762270
0.679328,0.553700
0.542904,0.367070
0.466691,0.394640
0.525850,0.392589
0.600660,0.116365
0.875296,0.206177
0.428986,0.640984
0.499567,0.489628
0.547767,0.062764
0.728095,0.244112
0.685111,0.335274
0.779627,0.238635
0.490345,0.151004
0.171648,0.124686
0.309019,0.795501
0.328346,0.088112
0.685056,0.435265
0.307304,0.276702
0.833224,0.674973
0.214987,0.563115
0.886425,0.812734
0.966092,0.268676
0.645035,0.933068
0.302782,0.523369
0.226010,0.408114
0.357235,0.743388
0.480631,0.210428
0.379684,0.570702
0.388924,0.830859
0.191620,0.737071
0.074856,0.154557
0.507626,0.443143
0.164895,0.920915
0.366832,0.086799
0.709980,0.851482
0.227284,0.564133
0.882116,0.817647
0.698652,0.339659
0.294102,0.554548
0.796987,0.624816
0.219497,0.334216
0.802948,0.499919
0.295818,0.844979
0.850157,0.463679
0.462870,0.532506
0.946637,0.719701
0.951124,0.028341
0.694242,0.021684
0.191451,0.279649
0.745249,0.713628
0.515619,0.060959
0.602072,0.109718
0.241376,0.536782
0.087739,0.931767
0.630669,0.216266
0.876644,0.740857
0.212197,0.749136
0.977145,0.093036
0.678506,0.783531
0.702855,0.621678
0.349979,0.047939
0.163036,0.268061
0.992452,0.587654
0.551046,0.433602
0.908822,0.120394
0.065835,0.443859
0.150350,0.713525
0.852748,0.209709
0.305313,0.076695
0.638952,0.266362
0.474821,0.492673
0.865518,0.331113
0.454511,0.608719
0.176817,0.496225
0.192232,0.962565
0.081388,0.183845
0.117626,0.774917
0.990606,0.652817
0.700974,0.320502
0.192027,0.806138
0.311372,0.664299
0.337888,0.317413
0.065487,0.085981
0.955238,0.369893
0.429681,0.084451
0.226329,0.898830
0.495351,0.395410
0.051282,0.543073
0.652434,0.460466
0.257308,0.561828
0.887804,0.299353
0.878000,0.151233
0.247607,0.033181
0.189506,0.848001
0.207348,0.527522
0.272653,0.855193
0.922676,0.207907
0.225474,0.484749
0.175245,0.517641
0.491641,0.452305
0.044535,0.250682
0.369854,0.361265
0.374224,0.600639
0.851767,0.727215
0.130619,0.532778
0.500234,0.072391
0.767243,0.289218
0.648670,0.744304
0.845562,0.377975
0.834010,0.964278
0.033180,0.838498
0.977482,0.742662
0.690640,0.519950
0.770691,0.670810
0.934970,0.132657
0.454684,0.199540
0.026527,0.865046
0.014886,0.033538
0.572155,0.821827
0.117506,0.873058
0.567660,0.391116
0.786689,0.779893
0.741097,0.492426
0.204449,0.344652
0.540984,0.870714
0.106575,0.322665
0.257258,0.684874
0.921398,0.128751
0.106192,0.168383
0.645652,0.509259
0.228424,0.484931
0.351415,0.570849
0.707729,0.652009
0.589612,0.593771
0.454147,0.660925
0.251594,0.443288
0.208421,0.328784
0.410812,0.692555
0.486323,0.298633
0.714294,0.618455
0.790905,0.022669
0.659981,0.044304
0.377121,0.550725
0.230243,0.091917
0.167998,0.818828
0.788215,0.826173
0.507289,0.794276
0.251150,0.142383
0.919969,0.796886
0.047727,0.153036
0.320202,0.429642
0.144553,0.425893
0.824112,0.946440
0.184146,0.609778
0.255880,0.657368
0.039123,0.905994
0.085607,0.788806
0.400108,0.495075
0.442672,0.745317
0.551395,0.396231
0.839275,0.701338
0.838874,0.893615
0.691961,0.425657
0.556704,0.884813
0.055427,0.159165
0.863041,0.590020
0.957936,0.070373
0.191841,0.941041
0.525562,0.173973
0.513331,0.438630
0.695880,0.706855
0.394747,0.901410
0.632069,0.521287
0.484625,0.176936
0.041386,0.721706
0.041483,0.157821
0.648669,0.489054
0.880289,0.414836
0.200222,0.539835
0.414046,0.181073
0.894930,0.305166
0.699388,0.347852
0.729506,0.021231
0.269428,0.072517
0.221980,0.694612
0.185247,0.732261
0.007188,0.219707
0.851307,0.784116
0.707088,0.473897
0.301688,0.288099
0.211959,0.911089
0.674396,0.615281
0.508094,0.660586
0.503722,0.966612
0.956651,0.663207
0.300299,0.383084
0.993528,0.824023
0.870283,0.209779
0.448475,0.438104
0.807633,0.170666
0.121005,0.818556
0.543293,0.913341
0.812253,0.780710
0.514707,0.499093
0.679085,0.482453
0.328318,0.598692
0.511419,0.926058
0.632770,0.151733
0.025898,0.534819
0.798881,0.133283
0.440035,0.913389
0.210737,0.864598
0.113895,0.379755
0.511378,0.307756
0.312398,0.299508
0.749025,0.213138
0.465256,0.775876
0.421611,0.204271
0.486644,0.505950
0.079552,0.033721
0.508505,0.251870
0.897191,0.803906
0.969858,0.964874
0.514976,0.257222
0.595201,0.309930
0.381731,0.576089
0.473875,0.941064
0.703967,0.760792
0.583693,0.953868
0.371512,0.157409
0.592135,0.661782
0.421873,0.649649
0.757196,0.483835
0.182567,0.923452
0.290923,0.201013
0.953339,0.253747
0.893670,0.631842
0.706808,0.133697
0.175735,0.608879
0.135945,0.417295
0.794786,0.910155
0.216148,0.458945
0.554404,0.614999
0.769392,0.504267
0.246752,0.062907
0.327131,0.945597
0.503773,0.906124
0.697745,0.307199
0.561303,0.704720
0.583632,0.601973
0.799539,0.303677
0.610151,0.373042
0.221372,0.179719
0.456110,0.515600
0.157709,0.274569
0.206151,0.359417
0.479093,0.986253
0.048958,0.672851
0.601113,0.605917
0.948735,0.068785
0.600056,0.358676
0.911650,0.359702
0.880801,0.779626
0.027628,0.522614
0.424832,0.679109
0.040055,0.308901
0.539150,0.580059
0.697437,0.411776
0.695062,0.308951
0.327124,0.553584
0.436543,0.587863
0.755921,0.357522
0.241579,0.152243
0.792010,0.556353
0.020809,0.967493
0.196716,0.235555
0.333674,0.159621
0.021143,0.747972
0.581592,0.113063
0.261366,0.394447
0.163932,0.914624
0.251061,0.737741
0.667880,0.638881
0.309345,0.908360
0.163164,0.835604
0.621045,0.412413
0.089904,0.554436
0.475355,0.706851
0.278554,0.659454
0.096606,0.959019
0.760161,0.295976
0.117258,0.808658
0.837534,0.858030
0.124928,0.565943
0.557629,0.955482
0.765197,0.250483
0.980089,0.771161
0.693261,0.754023
0.855262,0.114185
0.827925,0.476706
0.828461,0.955374
0.838441,0.597053
0.691677,0.966832
0.535847,0.837606
0.804744,0.596425
0.089603,0.640836
0.242765,0.708401
0.719779,0.300327
0.202765,0.404196
0.246881,0.205078
0.057113,0.608053
0.521047,0.972522
0.610155,0.710614
0.134129,0.239622
0.314311,0.702189
0.351765,0.300469
0.778237,0.923190
0.383151,0.035456
0.239881,0.160552
0.610394,0.470234
0.101705,0.273621
0.335315,0.210891
0.384405,0.558976
0.470963,0.931232
0.911305,0.277356
0.799065,0.456039
0.827190,0.149655
0.919641,0.846282
0.339940,0.316083
0.950079,0.206921
0.730190,0.642188
0.151738,0.304990
0.248072,0.734100
0.186009,0.673916
0.379977,0.682799
0.785262,0.597093
0.962780,0.738432
0.935223,0.181076
0.618178,0.082772
0.526920,0.060350
0.817202,0.119836
0.774695,0.477829
0.320246,0.929959
0.777469,0.106437
0.922251,0.064340
0.885745,0.148305
0.272785,0.923024
0.992955,0.694702
0.373935,0.145357
0.112949,0.461840
0.042335,0.698122
0.197056,0.696467
0.782664,0.051762
0.354755,0.140379
0.880875,0.776364
0.182621,0.908080
0.361177,0.430562
0.533766,0.870520
0.114896,0.942989
0.579692,0.933550
0.468026,0.090124
0.339626,0.316107
0.601348,0.638011
0.052610,0.311023
0.809838,0.726890
0.208115,0.742341
0.202625,0.696115
0.594102,0.699451
0.572146,0.417474
0.778585,0.776705
0.566784,0.817089
0.976132,0.898616
0.060200,0.225670
0.493857,0.578319
0.680819,0.529089
0.099107,0.259852
0.919683,0.234879
0.141294,0.188913
0.866612,0.876868
0.180644,0.426568
0.086923,0.513314
0.840403,0.875792
0.859179,0.796021
0.923280,0.524588
0.798408,0.955204
0.767828,0.680988
0.596772,0.651067
0.267849,0.063209
0.249419,0.344277
0.916883,0.597390
0.742954,0.783464
0.845297,0.474953
0.236124,0.964264
0.607169,0.811452
0.792393,0.583272
0.664781,0.791923
0.366323,0.798052
0.332361,0.515434
0.548934,0.507890
0.459575,0.288597
0.488690,0.625939
0.432226,0.320710
0.440362,0.295585
0.257293,0.979690
0.781144,0.762186
0.940532,0.824658
0.611369,0.027146
0.679980,0.604619
0.351113,0.500733
0.575839,0.892698
0.534383,0.969584
0.233389,0.642696
0.291052,0.897951
0.327167,0.262432
0.063340,0.705728
0.454300,0.256801
0.149439,0.950270
0.306485,0.301273
0.912253,0.163382
0.229714,0.609737
0.152930,0.508779
0.693540,0.431801
0.158092,0.255019
0.985272,0.920684
0.523483,0.849969
0.399652,0.667206
0.792660,0.037384
0.226624,0.995208
0.952476,0.116011
0.997413,0.856089
0.957500,0.898702
0.349552,0.080935
0.747683,0.577287
0.481765,0.580604
0.706173,0.299868
0.625672,0.496707
0.440270,0.379029
0.884025,0.857420
0.591791,0.891510
0.662721,0.487854
0.399805,0.778461
0.869906,0.341704
0.701492,0.897782
0.271860,0.816956
0.961884,0.620368
0.110728,0.389820
0.192001,0.273182
0.383320,0.643315
0.705331,0.001278
0.568607,0.216388
0.497677,0.237420
0.542732,0.821344
0.903653,0.254351
0.478629,0.010444
0.755955,0.915253
0.075369,0.565693
0.250990,0.158162
0.331856,0.444810
0.897132,0.561457
0.799380,0.080675
0.409280,0.825755
0.420049,0.307752
0.303060,0.581686
0.901031,0.487652
0.095317,0.200479
0.608011,0.293259
0.750477,0.346206
0.778987,0.882756
0.525722,0.327811
0.900143,0.154455
0.882433,0.690300
0.144737,0.253708
0.777897,0.668447
0.562256,0.289115
0.674909,0.150275
0.421922,0.067775
0.874930,0.612579
0.887069,0.887743
0.427836,0.839055
0.826847,0.947321
0.347279,0.450707
0.059650,0.403246
0.401636,0.059711
0.734236,0.878924
0.406772,0.554343
0.823926,0.411674
0.875902,0.199120
0.228542,0.642143
0.280998,0.476237
0.411196,0.023329
0.628858,0.792330
0.500853,0.586060
0.554941,0.549174
0.442158,0.354382
0.090974,0.913208
0.109675,0.484348
0.507993,0.651068
0.404629,0.261337
0.903496,0.608800
0.922886,0.440213
0.337554,0.394742
0.211734,0.277486
0.055079,0.585187
0.315297,0.930100
0.451534,0.282958
0.425635,0.417616
0.892109,0.244262
0.857590,0.856644
0.024206,0.832510
0.294508,0.701721
0.898565,0.179993
0.090726,0.302676
0.040311,0.045449
0.834399,0.432453
0.183714,0.667987
0.360396,0.433573
0.667272,0.474909
0.535361,0.255294
0.501536,0.835014
0.749549,0.444270
0.606112,0.110001
0.192155,0.294632
0.275907,0.846014
0.660009,0.604375
0.461444,0.700132
0.155685,0.891323
0.753989,0.712659
0.895878,0.665596
0.941674,0.603805
0.619988,0.207582
0.802623,0.527219
0.253679,0.353143
0.541237,0.617119
0.749104,0.682097
0.273039,0.187828
0.403397,0.035177
0.396326,0.560796
0.111210,0.415494
0.848730,0.568792
0.762756,0.197216
0.362459,0.291556
0.087633,0.365672
0.338161,0.204664
0.234849,0.126981
0.679806,0.883981
0.277028,0.126484
0.314629,0.332322
0.089727,0.260066
0.518494,0.788217
0.298643,0.201441
0.567543,0.113647
0.721683,0.158359
0.793931,0.811061
0.516765,0.877581
0.368472,0.670961
0.383348,0.450312
0.934280,0.173619
0.924667,0.353325
0.659831,0.348939
0.212214,0.927131
0.284463,0.577217
0.874254,0.045539
0.490099,0.857976
0.900402,0.902806
0.284150,0.218183
0.073270,0.173372
0.183678,0.962085
0.502726,0.778516
0.446594,0.854827
0.250064,0.318036
0.939157,0.881144
0.254278,0.672614
0.738960,0.311939
0.803602,0.929195
0.790944,0.253748
0.489539,0.822837
0.613090,0.332817
